osmid,y,x,street_count,ref,highway,geometry
246657161,45.5864484,-73.5545987,4,,,POINT (-73.5545987 45.5864484)
246658052,45.6002185,-73.5700577,3,,,POINT (-73.5700577 45.6002185)
246658078,45.5811736,-73.5893306,3,,,POINT (-73.5893306 45.5811736)
246658103,45.5780638,-73.5924228,3,,,POINT (-73.5924228 45.5780638)
246658131,45.5774921,-73.5928155,3,,,POINT (-73.5928155 45.5774921)
246658359,45.5903169,-73.6179757,4,,,POINT (-73.6179757 45.5903169)
246658366,45.608737,-73.6008089,1,,,POINT (-73.6008089 45.608737)
246660877,45.5745834,-73.5963444,3,,,POINT (-73.5963444 45.5745834)
246660898,45.5988975,-73.5719134,3,,,POINT (-73.5719134 45.5988975)
246665005,45.5713441,-73.6019228,3,,,POINT (-73.6019228 45.5713441)
246665022,45.5778254,-73.5936011,3,,,POINT (-73.5936011 45.5778254)
246665071,45.5832203,-73.5910168,3,,,POINT (-73.5910168 45.5832203)
246665091,45.5850606,-73.5868767,3,,,POINT (-73.5868767 45.5850606)
248408559,45.4865319,-73.5487472,3,,,POINT (-73.5487472 45.4865319)
248411646,45.4871491,-73.5449228,4,,,POINT (-73.5449228 45.4871491)
248412292,45.4870958,-73.5453207,3,,,POINT (-73.5453207 45.4870958)
248415079,45.4881063,-73.5404113,1,,,POINT (-73.5404113 45.4881063)
248494994,45.4705559,-73.5451653,1,,,POINT (-73.5451653 45.4705559)
248495319,45.4692876,-73.5444489,3,,,POINT (-73.5444489 45.4692876)
248511987,45.4353308,-73.6544936,3,,,POINT (-73.6544936 45.4353308)
248511997,45.4404469,-73.6458665,4,,,POINT (-73.6458665 45.4404469)
248511998,45.440542,-73.6456362,4,,,POINT (-73.6456362 45.440542)
248512003,45.4450807,-73.6339195,3,,,POINT (-73.6339195 45.4450807)
248512070,45.433062,-73.6461389,3,,,POINT (-73.6461389 45.433062)
248512109,45.4376363,-73.6424481,3,,,POINT (-73.6424481 45.4376363)
248512280,45.4409463,-73.6513298,3,254,,POINT (-73.6513298 45.4409463)
248513118,45.421898,-73.6211019,4,,,POINT (-73.6211019 45.421898)
248513125,45.4306453,-73.6348092,4,,,POINT (-73.6348092 45.4306453)
248513137,45.4423191,-73.6469645,4,,,POINT (-73.6469645 45.4423191)
248513139,45.4432115,-73.6474781,4,,,POINT (-73.6474781 45.4432115)
248513218,45.4221964,-73.6195613,3,,,POINT (-73.6195613 45.4221964)
256106263,45.4729813,-73.6111206,3,,,POINT (-73.6111206 45.4729813)
262193171,45.4755091,-73.573173,3,,,POINT (-73.573173 45.4755091)
262200758,45.4739374,-73.5423433,3,5,motorway_junction,POINT (-73.5423433 45.4739374)
262255004,45.4876062,-73.6378522,3,,,POINT (-73.6378522 45.4876062)
262723698,45.5695204,-73.5979006,3,,,POINT (-73.5979006 45.5695204)
266788047,45.5477632,-73.5333562,4,,,POINT (-73.5333562 45.5477632)
267969149,45.4694832,-73.5625982,3,,,POINT (-73.5625982 45.4694832)
272907081,45.4482083,-73.6784026,1,,,POINT (-73.6784026 45.4482083)
272908020,45.4478507,-73.6784168,3,,,POINT (-73.6784168 45.4478507)
273424047,45.4387011,-73.6634306,3,,,POINT (-73.6634306 45.4387011)
274284077,45.4374571,-73.6928111,3,,,POINT (-73.6928111 45.4374571)
274301357,45.4393822,-73.6983736,3,,,POINT (-73.6983736 45.4393822)
274301543,45.4396456,-73.6990773,3,,,POINT (-73.6990773 45.4396456)
274301546,45.4416625,-73.7075773,2,,,POINT (-73.7075773 45.4416625)
276279151,45.5846976,-73.5230712,3,,,POINT (-73.5230712 45.5846976)
276284382,45.571764,-73.5321369,3,,,POINT (-73.5321369 45.571764)
276284397,45.5685476,-73.5350075,3,,,POINT (-73.5350075 45.5685476)
276284399,45.5816491,-73.5272946,3,15-S,motorway_junction,POINT (-73.5272946 45.5816491)
276370494,45.4554496,-73.6318088,4,,,POINT (-73.6318088 45.4554496)
277670318,45.4271207,-73.6444342,3,,,POINT (-73.6444342 45.4271207)
281754777,45.5631018,-73.6066869,3,,,POINT (-73.6066869 45.5631018)
281962290,45.4703999,-73.6048777,3,,,POINT (-73.6048777 45.4703999)
281968065,45.4727,-73.610536,1,,,POINT (-73.610536 45.4727)
281968560,45.474305,-73.6136555,3,,motorway_junction,POINT (-73.6136555 45.474305)
282143613,45.5053005,-73.6422647,3,,,POINT (-73.6422647 45.5053005)
282266736,45.5215447,-73.5495605,3,,,POINT (-73.5495605 45.5215447)
282597826,45.6706026,-73.5505305,1,,,POINT (-73.5505305 45.6706026)
286270645,45.4431637,-73.6475777,4,,,POINT (-73.6475777 45.4431637)
286270647,45.4422684,-73.6470752,4,,,POINT (-73.6470752 45.4422684)
286270655,45.4375804,-73.642563,4,,,POINT (-73.642563 45.4375804)
286271657,45.4362036,-73.6409869,3,,,POINT (-73.6409869 45.4362036)
286443556,45.4276429,-73.642995,3,,,POINT (-73.642995 45.4276429)
286445952,45.4276825,-73.6435038,1,,,POINT (-73.6435038 45.4276825)
286752989,45.625739,-73.62405,1,,,POINT (-73.62405 45.625739)
286752991,45.6258234,-73.6239237,1,,,POINT (-73.6239237 45.6258234)
287945540,45.5202764,-73.5339783,1,,,POINT (-73.5339783 45.5202764)
287945606,45.519403,-73.5347551,4,,,POINT (-73.5347551 45.519403)
287945620,45.5190479,-73.5348946,1,,,POINT (-73.5348946 45.5190479)
287945633,45.5191677,-73.5344097,1,,,POINT (-73.5344097 45.5191677)
289287004,45.5682713,-73.5342647,4,,,POINT (-73.5342647 45.5682713)
290735866,45.4240647,-73.6457691,4,,,POINT (-73.6457691 45.4240647)
293304287,45.6438075,-73.513748,4,,,POINT (-73.513748 45.6438075)
298549924,45.5137468,-73.7202399,4,,crossing,POINT (-73.7202399 45.5137468)
301281550,45.5941272,-73.5365429,4,,,POINT (-73.5365429 45.5941272)
301281775,45.5923155,-73.537443,3,,,POINT (-73.537443 45.5923155)
301281873,45.5916803,-73.5378019,3,,,POINT (-73.5378019 45.5916803)
301302043,45.560485,-73.5726222,3,,,POINT (-73.5726222 45.560485)
301302045,45.5609464,-73.573588,3,,,POINT (-73.573588 45.5609464)
303687907,45.5785321,-73.559955,4,,,POINT (-73.559955 45.5785321)
303687913,45.5785736,-73.5600792,4,,,POINT (-73.5600792 45.5785736)
303687914,45.578684,-73.5600086,4,,,POINT (-73.5600086 45.578684)
303687917,45.578644,-73.5598852,4,,,POINT (-73.5598852 45.578644)
303688021,45.5745969,-73.584684,3,,,POINT (-73.584684 45.5745969)
320598610,45.5925485,-73.5221675,2,,,POINT (-73.5221675 45.5925485)
320621114,45.6400178,-73.5150595,3,,,POINT (-73.5150595 45.6400178)
332513346,45.5958417,-73.6424074,4,,,POINT (-73.6424074 45.5958417)
332513378,45.5957225,-73.6425221,4,,,POINT (-73.6425221 45.5957225)
344875502,45.5915363,-73.5252947,3,,,POINT (-73.5252947 45.5915363)
344877801,45.5986452,-73.5215245,3,,,POINT (-73.5215245 45.5986452)
344878150,45.6048775,-73.569108,3,,,POINT (-73.569108 45.6048775)
344878492,45.6139551,-73.5590515,1,,,POINT (-73.5590515 45.6139551)
344878552,45.621839,-73.5518905,3,,,POINT (-73.5518905 45.621839)
344878559,45.6231958,-73.5504387,3,82,motorway_junction,POINT (-73.5504387 45.6231958)
344878921,45.6226987,-73.5504073,3,,,POINT (-73.5504073 45.6226987)
355412789,45.5120839,-73.5793076,4,,,POINT (-73.5793076 45.5120839)
356868072,45.4449433,-73.5930474,3,,,POINT (-73.5930474 45.4449433)
369547022,45.6647226,-73.5186861,3,,,POINT (-73.5186861 45.6647226)
369547030,45.6564244,-73.5213471,3,,,POINT (-73.5213471 45.6564244)
369548024,45.6684988,-73.519105,3,89,motorway_junction,POINT (-73.519105 45.6684988)
369550841,45.6626247,-73.5155856,3,,,POINT (-73.5155856 45.6626247)
369550962,45.6640461,-73.5176664,3,,,POINT (-73.5176664 45.6640461)
369551878,45.662871,-73.5135111,3,,,POINT (-73.5135111 45.662871)
369552373,45.6475881,-73.5290668,3,,,POINT (-73.5290668 45.6475881)
369553463,45.647957,-73.5265096,3,,,POINT (-73.5265096 45.647957)
369554210,45.6474202,-73.5285383,3,,,POINT (-73.5285383 45.6474202)
369557152,45.6398943,-73.4902566,3,,,POINT (-73.4902566 45.6398943)
369558048,45.643749,-73.5139794,4,,,POINT (-73.5139794 45.643749)
369558134,45.6437186,-73.5137815,4,,,POINT (-73.5137815 45.6437186)
369560243,45.6560135,-73.521394,3,85,motorway_junction,POINT (-73.521394 45.6560135)
369560481,45.6491467,-73.5292319,3,,,POINT (-73.5292319 45.6491467)
369564363,45.6490908,-73.5302797,3,,,POINT (-73.5302797 45.6490908)
369565561,45.6482464,-73.5284847,3,,,POINT (-73.5284847 45.6482464)
391422516,45.5503833,-73.6710063,4,,,POINT (-73.6710063 45.5503833)
391422517,45.5503122,-73.6708281,4,,,POINT (-73.6708281 45.5503122)
393141752,45.5081897,-73.5563147,3,,,POINT (-73.5563147 45.5081897)
393142912,45.5077319,-73.5581987,3,,,POINT (-73.5581987 45.5077319)
393142927,45.5092459,-73.5574362,3,,,POINT (-73.5574362 45.5092459)
393143024,45.5068343,-73.5584525,3,6,motorway_junction,POINT (-73.5584525 45.5068343)
401364813,45.5293875,-73.6820096,3,,motorway_junction,POINT (-73.6820096 45.5293875)
412472096,45.4944443,-73.5704518,1,,,POINT (-73.5704518 45.4944443)
424004585,45.5287769,-73.6823602,1,,,POINT (-73.6823602 45.5287769)
424364123,45.5341093,-73.6749643,3,,,POINT (-73.6749643 45.5341093)
426385576,45.4986378,-73.5703158,4,,,POINT (-73.5703158 45.4986378)
427615136,45.5002822,-73.5645302,3,,,POINT (-73.5645302 45.5002822)
431246535,45.5593185,-73.6512248,4,690,,POINT (-73.6512248 45.5593185)
435938080,45.5865535,-73.5129881,3,3,motorway_junction,POINT (-73.5129881 45.5865535)
437688914,45.5574888,-73.6159861,3,,,POINT (-73.6159861 45.5574888)
437697295,45.5536201,-73.6020256,4,,,POINT (-73.6020256 45.5536201)
437724489,45.5327175,-73.6470912,3,,,POINT (-73.6470912 45.5327175)
437733314,45.5180138,-73.5952668,3,,stop,POINT (-73.5952668 45.5180138)
437745612,45.5569323,-73.6157399,3,74,motorway_junction,POINT (-73.6157399 45.5569323)
437745618,45.559247,-73.6103913,3,75,motorway_junction,POINT (-73.6103913 45.559247)
437748984,45.5303429,-73.6469207,3,,,POINT (-73.6469207 45.5303429)
437749044,45.541138,-73.6416315,4,,,POINT (-73.6416315 45.541138)
437749062,45.5446172,-73.6391353,3,,,POINT (-73.6391353 45.5446172)
437749064,45.5452479,-73.6385851,4,,,POINT (-73.6385851 45.5452479)
437749129,45.5513106,-73.6273427,3,,,POINT (-73.6273427 45.5513106)
437751563,45.5507126,-73.6297764,4,,,POINT (-73.6297764 45.5507126)
437756609,45.5454289,-73.6390827,4,,,POINT (-73.6390827 45.5454289)
437759405,45.5355335,-73.6203154,3,,,POINT (-73.6203154 45.5355335)
437760285,45.5658747,-73.6038346,3,75,motorway_junction,POINT (-73.6038346 45.5658747)
437760304,45.5592027,-73.610727,3,,,POINT (-73.610727 45.5592027)
437760361,45.5395109,-73.6430556,3,71,motorway_junction,POINT (-73.6430556 45.5395109)
437823106,45.5749698,-73.5844703,4,,,POINT (-73.5844703 45.5749698)
437832542,45.5666368,-73.5912721,3,,,POINT (-73.5912721 45.5666368)
437849119,45.5347416,-73.618239,4,,,POINT (-73.618239 45.5347416)
437849131,45.5318773,-73.6208713,3,,,POINT (-73.6208713 45.5318773)
437850054,45.5319856,-73.6353215,2,505,,POINT (-73.6353215 45.5319856)
437851456,45.5247552,-73.6255664,3,,,POINT (-73.6255664 45.5247552)
437854295,45.5277054,-73.6378474,4,,,POINT (-73.6378474 45.5277054)
437867337,45.5463264,-73.6376567,4,353,,POINT (-73.6376567 45.5463264)
437867648,45.5484567,-73.6327943,1,,,POINT (-73.6327943 45.5484567)
437867650,45.5490216,-73.6347392,3,,,POINT (-73.6347392 45.5490216)
438111545,45.5293555,-73.6183633,2,,,POINT (-73.6183633 45.5293555)
438303032,45.5305429,-73.5694917,4,,,POINT (-73.5694917 45.5305429)
438303087,45.5329168,-73.5745724,4,,,POINT (-73.5745724 45.5329168)
438303107,45.5351833,-73.5794567,4,,,POINT (-73.5794567 45.5351833)
438303111,45.5352386,-73.5795789,4,,,POINT (-73.5795789 45.5352386)
438303137,45.5378814,-73.5852879,2,,,POINT (-73.5852879 45.5378814)
438303171,45.5406922,-73.5913193,4,,,POINT (-73.5913193 45.5406922)
438303209,45.5479415,-73.6070551,4,315,,POINT (-73.6070551 45.5479415)
438304247,45.5562291,-73.618316,3,,,POINT (-73.618316 45.5562291)
438304250,45.5558561,-73.6178889,4,,,POINT (-73.6178889 45.5558561)
438304293,45.550264,-73.6049869,4,,,POINT (-73.6049869 45.550264)
438304307,45.5430344,-73.5892647,4,,,POINT (-73.5892647 45.5430344)
438304327,45.5395124,-73.581749,2,,,POINT (-73.581749 45.5395124)
438304334,45.5375101,-73.5774403,4,,,POINT (-73.5774403 45.5375101)
438304337,45.5374475,-73.5773115,4,,,POINT (-73.5773115 45.5374475)
438304343,45.5351679,-73.5724466,4,,,POINT (-73.5724466 45.5351679)
438304349,45.5328064,-73.5673418,4,,,POINT (-73.5673418 45.5328064)
441047551,45.5961163,-73.6429928,3,,,POINT (-73.6429928 45.5961163)
441201693,45.5455272,-73.6389938,4,,,POINT (-73.6389938 45.5455272)
458696417,45.4976537,-73.5639613,4,,,POINT (-73.5639613 45.4976537)
473370011,45.5079541,-73.6631519,4,,,POINT (-73.6631519 45.5079541)
475960286,45.6321076,-73.614204,3,,,POINT (-73.614204 45.6321076)
481363045,45.4648381,-73.5874456,2,,,POINT (-73.5874456 45.4648381)
486090579,45.5137844,-73.7202005,4,,,POINT (-73.7202005 45.5137844)
486090591,45.5138331,-73.7203708,4,,,POINT (-73.7203708 45.5138331)
534470713,45.6235623,-73.6215125,4,,,POINT (-73.6215125 45.6235623)
534470715,45.6236586,-73.6216102,4,,,POINT (-73.6216102 45.6236586)
534470722,45.6235832,-73.6217471,4,,,POINT (-73.6217471 45.6235832)
534470723,45.6234915,-73.6216464,4,,,POINT (-73.6216464 45.6234915)
534470727,45.6107032,-73.6080649,4,,,POINT (-73.6080649 45.6107032)
534470728,45.6105929,-73.6079405,3,,,POINT (-73.6079405 45.6105929)
534470734,45.6190722,-73.633103,1,,,POINT (-73.633103 45.6190722)
534470750,45.6157647,-73.6296732,4,,,POINT (-73.6296732 45.6157647)
558662424,45.4232081,-73.6220505,5,,,POINT (-73.6220505 45.4232081)
581020611,45.510604,-73.6887857,3,,,POINT (-73.6887857 45.510604)
581020620,45.5101293,-73.6880231,4,,,POINT (-73.6880231 45.5101293)
581020631,45.5102898,-73.687818,3,,,POINT (-73.687818 45.5102898)
585147677,45.5734009,-73.548943,4,,,POINT (-73.548943 45.5734009)
595748276,45.6449151,-73.5203645,3,,,POINT (-73.5203645 45.6449151)
595748282,45.6446248,-73.5188066,3,,,POINT (-73.5188066 45.6446248)
595748567,45.6662095,-73.5189662,3,,,POINT (-73.5189662 45.6662095)
595748576,45.6615815,-73.5076537,3,,,POINT (-73.5076537 45.6615815)
595748577,45.6616015,-73.5078072,3,,,POINT (-73.5078072 45.6616015)
596642917,45.6129616,-73.5990909,1,,,POINT (-73.5990909 45.6129616)
596643026,45.6105695,-73.5787894,3,,,POINT (-73.5787894 45.6105695)
596643221,45.5673248,-73.5315659,3,,,POINT (-73.5315659 45.5673248)
596643284,45.5673295,-73.5305015,4,,,POINT (-73.5305015 45.5673295)
596643295,45.612183,-73.5601008,3,,,POINT (-73.5601008 45.612183)
596687378,45.6002227,-73.5691286,3,,,POINT (-73.5691286 45.6002227)
596687383,45.6003997,-73.5690428,3,,,POINT (-73.5690428 45.6003997)
596687942,45.5994826,-73.5534912,3,,motorway_junction,POINT (-73.5534912 45.5994826)
596688742,45.61373,-73.5582807,3,,,POINT (-73.5582807 45.61373)
596968525,45.5475855,-73.5328234,1,,,POINT (-73.5328234 45.5475855)
596968558,45.5525701,-73.5481574,4,,,POINT (-73.5481574 45.5525701)
596968562,45.5525928,-73.5482223,4,,,POINT (-73.5482223 45.5525928)
596968565,45.552499,-73.5482361,4,,,POINT (-73.5482361 45.552499)
596968604,45.5502492,-73.5412585,4,,,POINT (-73.5412585 45.5502492)
596968635,45.5628919,-73.5416126,3,,,POINT (-73.5416126 45.5628919)
596988539,45.5157881,-73.5902655,4,,,POINT (-73.5902655 45.5157881)
605206809,45.4878983,-73.7658027,3,,,POINT (-73.7658027 45.4878983)
605206810,45.4878049,-73.7657501,2,,,POINT (-73.7657501 45.4878049)
605206940,45.4899085,-73.7572204,3,,,POINT (-73.7572204 45.4899085)
605206978,45.491832,-73.7592223,3,,,POINT (-73.7592223 45.491832)
605795761,45.5087986,-73.7620469,3,8,motorway_junction,POINT (-73.7620469 45.5087986)
606288096,45.4894401,-73.7240129,3,62,motorway_junction,POINT (-73.7240129 45.4894401)
606288097,45.4888633,-73.7178845,3,,,POINT (-73.7178845 45.4888633)
606288203,45.4894884,-73.7180434,4,,,POINT (-73.7180434 45.4894884)
606288410,45.4880368,-73.683326,3,,,POINT (-73.683326 45.4880368)
607279606,45.4931233,-73.7414377,3,,motorway_junction,POINT (-73.7414377 45.4931233)
608869306,45.4626161,-73.6266143,3,,,POINT (-73.6266143 45.4626161)
608869321,45.4614336,-73.6241405,3,,,POINT (-73.6241405 45.4614336)
609404690,45.4416837,-73.6513929,4,,,POINT (-73.6513929 45.4416837)
609404785,45.4416124,-73.619422,1,,,POINT (-73.619422 45.4416124)
609404795,45.4412135,-73.6184773,1,,,POINT (-73.6184773 45.4412135)
609404803,45.4412311,-73.6193791,3,,,POINT (-73.6193791 45.4412311)
609404806,45.4415553,-73.6184953,3,,,POINT (-73.6184953 45.4415553)
611533052,45.4809371,-73.6226171,4,,,POINT (-73.6226171 45.4809371)
611541485,45.4463921,-73.6302416,1,,,POINT (-73.6302416 45.4463921)
611541486,45.4467288,-73.6302561,3,,,POINT (-73.6302561 45.4467288)
611541591,45.451543,-73.6243687,3,621,,POINT (-73.6243687 45.451543)
612002089,45.4421173,-73.6555758,3,,,POINT (-73.6555758 45.4421173)
612002133,45.4255959,-73.649528,3,,,POINT (-73.649528 45.4255959)
612002219,45.431955,-73.6363524,3,,,POINT (-73.6363524 45.431955)
612002235,45.4305097,-73.6347963,4,,,POINT (-73.6347963 45.4305097)
612002236,45.4303728,-73.6351784,3,,,POINT (-73.6351784 45.4303728)
612002244,45.4306005,-73.634938,4,,,POINT (-73.634938 45.4306005)
612002245,45.4305571,-73.6346597,4,,,POINT (-73.6346597 45.4305571)
612002255,45.4309365,-73.6351461,3,,,POINT (-73.6351461 45.4309365)
612002262,45.4303618,-73.6345195,3,,,POINT (-73.6345195 45.4303618)
612002269,45.4301637,-73.63388,3,,,POINT (-73.63388 45.4301637)
612002274,45.4307867,-73.6344157,3,,,POINT (-73.6344157 45.4307867)
612002276,45.4309172,-73.6336616,3,,,POINT (-73.6336616 45.4309172)
612002293,45.4341534,-73.6387425,3,,,POINT (-73.6387425 45.4341534)
612002299,45.4342458,-73.6381069,1,,,POINT (-73.6381069 45.4342458)
612002367,45.4426663,-73.647074,4,,,POINT (-73.647074 45.4426663)
612002375,45.4436477,-73.6481405,4,,,POINT (-73.6481405 45.4436477)
612002376,45.4403381,-73.6461413,3,,,POINT (-73.6461413 45.4403381)
612002381,45.4395458,-73.6451247,3,,,POINT (-73.6451247 45.4395458)
612002382,45.439528,-73.6446633,3,,,POINT (-73.6446633 45.439528)
612002386,45.4406616,-73.6453521,4,,,POINT (-73.6453521 45.4406616)
612002414,45.4503414,-73.6233224,3,,,POINT (-73.6233224 45.4503414)
612118955,45.4808898,-73.6225117,4,,,POINT (-73.6225117 45.4808898)
612118968,45.480562,-73.6227984,4,,,POINT (-73.6227984 45.480562)
612683940,45.4426142,-73.6471837,4,,,POINT (-73.6471837 45.4426142)
612761406,45.4237072,-73.6224361,3,,,POINT (-73.6224361 45.4237072)
612762778,45.4231482,-73.6227533,3,,,POINT (-73.6227533 45.4231482)
612762780,45.423319,-73.6221875,4,,,POINT (-73.6221875 45.423319)
614001095,45.4784974,-73.6201678,2,,,POINT (-73.6201678 45.4784974)
614983229,45.4443124,-73.6139088,3,,,POINT (-73.6139088 45.4443124)
614983230,45.4439984,-73.6146029,3,,,POINT (-73.6146029 45.4439984)
614983236,45.4443483,-73.6146523,1,,,POINT (-73.6146523 45.4443483)
614983249,45.4439703,-73.6138583,1,,,POINT (-73.6138583 45.4439703)
614991297,45.4477679,-73.6095307,3,,,POINT (-73.6095307 45.4477679)
614991298,45.4478347,-73.6096768,3,,,POINT (-73.6096768 45.4478347)
615001759,45.4476563,-73.6096648,4,,,POINT (-73.6096648 45.4476563)
615001764,45.4477284,-73.6098287,4,,,POINT (-73.6098287 45.4477284)
615001838,45.4452337,-73.592762,4,,,POINT (-73.592762 45.4452337)
615001851,45.4453484,-73.5926531,4,,,POINT (-73.5926531 45.4453484)
615001852,45.4453143,-73.5932735,3,,,POINT (-73.5932735 45.4453143)
615028247,45.4452076,-73.5925986,3,,,POINT (-73.5925986 45.4452076)
615028248,45.4452939,-73.5925171,3,,,POINT (-73.5925171 45.4452939)
615028326,45.4625113,-73.5809832,4,,,POINT (-73.5809832 45.4625113)
615028328,45.4633997,-73.580999,4,,,POINT (-73.580999 45.4633997)
615030570,45.4626034,-73.5625413,2,,,POINT (-73.5625413 45.4626034)
615035085,45.4634094,-73.5811643,4,,,POINT (-73.5811643 45.4634094)
615035107,45.462707,-73.5793293,2,,,POINT (-73.5793293 45.462707)
615035109,45.4632979,-73.5789244,3,477,,POINT (-73.5789244 45.4632979)
615101597,45.4682401,-73.5660489,3,,crossing,POINT (-73.5660489 45.4682401)
615101663,45.4695107,-73.5627101,3,,,POINT (-73.5627101 45.4695107)
617933841,45.4869977,-73.545883,3,,,POINT (-73.545883 45.4869977)
617933852,45.4887416,-73.5428962,3,3,motorway_junction,POINT (-73.5428962 45.4887416)
617933863,45.4890542,-73.5470146,1,,,POINT (-73.5470146 45.4890542)
617933867,45.4893998,-73.5471155,3,,,POINT (-73.5471155 45.4893998)
617933878,45.4894223,-73.5458389,3,,,POINT (-73.5458389 45.4894223)
618066330,45.4949694,-73.5923674,3,,,POINT (-73.5923674 45.4949694)
618066332,45.4951198,-73.5930254,3,,,POINT (-73.5930254 45.4951198)
618066334,45.4950835,-73.5895746,3,,,POINT (-73.5895746 45.4950835)
618066340,45.4960833,-73.5870592,4,,,POINT (-73.5870592 45.4960833)
618066347,45.4962552,-73.5861255,3,,,POINT (-73.5861255 45.4962552)
618066365,45.4963284,-73.563018,3,,,POINT (-73.563018 45.4963284)
618527748,45.5530766,-73.5546203,3,,,POINT (-73.5546203 45.5530766)
619290065,45.5203741,-73.5477043,4,,,POINT (-73.5477043 45.5203741)
619290067,45.5201469,-73.5471677,3,,,POINT (-73.5471677 45.5201469)
619290081,45.5202518,-73.5471162,3,,,POINT (-73.5471162 45.5202518)
619290084,45.5204896,-73.5476333,4,,,POINT (-73.5476333 45.5204896)
620359486,45.6036157,-73.5185596,3,,,POINT (-73.5185596 45.6036157)
622793732,45.6132749,-73.5574937,3,,,POINT (-73.5574937 45.6132749)
623609155,45.6989725,-73.5084983,1,,,POINT (-73.5084983 45.6989725)
623609158,45.6987395,-73.5096424,1,,,POINT (-73.5096424 45.6987395)
632182902,45.6589103,-73.5228738,3,,,POINT (-73.5228738 45.6589103)
632183814,45.6491632,-73.5302295,3,,,POINT (-73.5302295 45.6491632)
634770777,45.4741016,-73.7080652,3,,,POINT (-73.7080652 45.4741016)
639341773,45.6010693,-73.5692676,3,,,POINT (-73.5692676 45.6010693)
658951436,45.6133975,-73.5986143,1,,,POINT (-73.5986143 45.6133975)
658951437,45.613895,-73.5987325,3,,,POINT (-73.5987325 45.613895)
658951439,45.6134481,-73.5997189,3,,,POINT (-73.5997189 45.6134481)
658977071,45.5100628,-73.6879089,4,,,POINT (-73.6879089 45.5100628)
660645108,45.5893753,-73.5091029,3,,,POINT (-73.5091029 45.5893753)
797776010,45.4675847,-73.5664172,4,,,POINT (-73.5664172 45.4675847)
823567720,45.5292072,-73.5944654,2,,,POINT (-73.5944654 45.5292072)
892643568,45.5899336,-73.5820388,3,78,motorway_junction,POINT (-73.5820388 45.5899336)
892643569,45.5912343,-73.5805569,3,,,POINT (-73.5805569 45.5912343)
892653766,45.5918246,-73.5808835,3,,,POINT (-73.5808835 45.5918246)
892653768,45.5837662,-73.5871985,3,,crossing,POINT (-73.5871985 45.5837662)
892656438,45.567929,-73.590114,2,,,POINT (-73.590114 45.567929)
923862433,45.6405944,-73.4944775,3,,,POINT (-73.4944775 45.6405944)
923862524,45.6685814,-73.5050529,3,,,POINT (-73.5050529 45.6685814)
967493700,45.4886396,-73.5418534,1,,,POINT (-73.5418534 45.4886396)
1018669726,45.565202,-73.5245404,3,,,POINT (-73.5245404 45.565202)
1018669768,45.564691,-73.5237812,3,,,POINT (-73.5237812 45.564691)
1018669834,45.566434,-73.5229642,3,,,POINT (-73.5229642 45.566434)
1100950011,45.4717879,-73.5417232,1,,,POINT (-73.5417232 45.4717879)
1104523697,45.5232099,-73.5478399,3,,,POINT (-73.5478399 45.5232099)
1104523738,45.5228383,-73.5462908,4,,,POINT (-73.5462908 45.5228383)
1104523759,45.5220526,-73.5459508,3,,,POINT (-73.5459508 45.5220526)
1104523809,45.5230832,-73.5468718,3,,,POINT (-73.5468718 45.5230832)
1104523898,45.5220966,-73.5468869,3,,,POINT (-73.5468869 45.5220966)
1104523939,45.5239908,-73.5486303,3,,,POINT (-73.5486303 45.5239908)
1104523979,45.5235787,-73.5479111,4,,,POINT (-73.5479111 45.5235787)
1104523989,45.5233675,-73.5474955,3,,,POINT (-73.5474955 45.5233675)
1115937196,45.4885115,-73.5781895,3,,,POINT (-73.5781895 45.4885115)
1178620989,45.528077,-73.5573711,5,,,POINT (-73.5573711 45.528077)
1181957218,45.5562042,-73.5262431,1,,,POINT (-73.5262431 45.5562042)
1205481072,45.5016318,-73.562959,3,,,POINT (-73.562959 45.5016318)
1207291265,45.5346495,-73.6183297,4,,,POINT (-73.6183297 45.5346495)
1209147513,45.4340689,-73.6508867,4,,,POINT (-73.6508867 45.4340689)
1209147560,45.4248727,-73.6498828,3,,,POINT (-73.6498828 45.4248727)
1234301590,45.5653075,-73.5545212,4,,,POINT (-73.5545212 45.5653075)
1242690444,45.4646755,-73.5952616,3,634,,POINT (-73.5952616 45.4646755)
1258984235,45.5920567,-73.6210082,1,,,POINT (-73.6210082 45.5920567)
1272527122,45.5210745,-73.5500018,3,,,POINT (-73.5500018 45.5210745)
1290876525,45.4962066,-73.5677481,3,,,POINT (-73.5677481 45.4962066)
1311769235,45.4627002,-73.6265459,3,,,POINT (-73.6265459 45.4627002)
1314049471,45.6293653,-73.6119377,4,,,POINT (-73.6119377 45.6293653)
1314049499,45.621808,-73.603487,3,9,motorway_junction,POINT (-73.603487 45.621808)
1314049524,45.6142331,-73.5921538,3,,,POINT (-73.5921538 45.6142331)
1314049547,45.6294844,-73.6120632,4,,,POINT (-73.6120632 45.6294844)
1315075334,45.5099219,-73.5674456,3,,,POINT (-73.5674456 45.5099219)
1329114156,45.493385,-73.5715745,3,4,motorway_junction,POINT (-73.5715745 45.493385)
1329114159,45.4897048,-73.5758822,3,,,POINT (-73.5758822 45.4897048)
1374356024,45.5116945,-73.5780791,4,,,POINT (-73.5780791 45.5116945)
1411570408,45.4723446,-73.5695291,2,,,POINT (-73.5695291 45.4723446)
1420176994,45.5327148,-73.6533917,1,,,POINT (-73.6533917 45.5327148)
